,dataset_id,comfort_deviation,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,R,original_r,price
115,1/2016,0.0928928988498896,34.31655,0.0,2.9825,20.938839952419013,33.737858,-0.0004811211,-0.04644645,11.75
116,1/2016,0.06116004758098725,682.69904,9.213431596755981,3.0,20.958795922438735,41.00958,-0.007388586,-0.71327907,11.91
117,1/2016,0.04120407756126454,948.49274,12.0,3.015,20.99644806679284,44.16789,-0.010038484,-0.9690948,12.0875
118,1/2016,0.003551933207159408,986.7272,12.0,3.0300000000000002,21.055207375860693,45.162964,-0.010239528,-0.98850316,12.265
119,1/2016,0.0,36.742428,0.0,3.045,21.1007808086839,34.563618,0.0,0.0,12.442499999999999
120,1/2016,0.0,104.78274,1.2426137924194336,3.06,21.111653201245616,34.128887,-0.0010854044,-0.10478274,12.62
121,1/2016,0.0,918.2754,12.0,3.1825,21.12541379742449,43.244774,-0.009512065,-0.9182754,12.9225
122,1/2016,0.0,30.725557,0.0,3.3049999999999997,21.134830328942794,32.887352,0.0,0.0,13.225
123,1/2016,0.0,53.25026,0.4879918098449707,3.4274999999999998,21.11534284455162,31.938618,-0.0005515992,-0.05325026,13.5275
124,1/2016,0.0,871.49744,12.0,3.55,21.102470097402232,41.80417,-0.00902751,-0.87149745,13.83
125,1/2016,0.0,26.555555,0.0,3.675,21.090170924622427,31.618927,0.0,0.0,14.4025
126,1/2016,0.0,866.68414,12.0,3.8,21.082842391407148,41.832394,-0.008977651,-0.86668414,14.975000000000001
127,1/2016,0.0,78.591484,0.9368530511856079,3.925,21.078154328204004,32.53738,-0.0008140992,-0.07859148,15.547500000000001
128,1/2016,0.0,628.1433,9.152557969093323,4.05,21.072498777944396,39.313583,-0.0065066973,-0.6281433,16.12
129,1/2016,0.0,25.20398,0.0,4.172499999999999,21.06092734414606,31.249744,0.0,0.0,16.62
130,1/2016,0.0,847.6018,12.0,4.295,21.05517597626534,41.5041,-0.008779985,-0.84760183,17.12
131,1/2016,0.0,878.6648,12.0,4.4175,21.081292442941646,42.829407,-0.009101754,-0.8786648,17.62
132,1/2016,0.0,28.741268,0.0,4.54,21.103579382590542,32.515995,0.0,0.0,18.12
133,1/2016,0.0,225.25189,3.567878544330597,4.5125,21.10294185438083,34.554047,-0.0023332986,-0.2252519,18.4875
134,1/2016,0.0,859.03296,12.0,4.484999999999999,21.112564610922163,42.127586,-0.008898395,-0.859033,18.855
135,1/2016,0.0,26.870068,0.0,4.4575,21.118618149786187,31.903362,0.0,0.0,19.2225
136,1/2016,0.0,859.11084,12.0,4.43,21.1258178258034,42.084984,-0.008899202,-0.85911083,19.59
137,1/2016,0.0,26.771593,0.0,4.3999999999999995,21.1296552098579,31.867622,0.0,0.0,19.96
138,1/2016,0.0,23.013807,0.0,4.369999999999999,21.103880530169906,30.574492,0.0,0.0,20.33
139,1/2016,0.0,831.99164,12.0,4.34,21.084016116897946,40.916115,-0.008618284,-0.8319916,20.7
140,1/2016,0.0,23.893995,0.0,4.31,21.06490004620706,30.83597,0.0,0.0,21.07
141,1/2016,0.0,20.655111,0.0,4.2825,21.01972742559831,29.66054,0.0,0.0,21.4375
142,1/2016,0.016489834929174663,814.34827,12.0,4.255,20.983510165070825,40.10316,-0.00852093,-0.8225932,21.805
143,1/2016,0.03529629518178723,342.28644,5.452250584959984,4.2275,20.964703704818213,35.325928,-0.0037284254,-0.3599346,22.1725
144,1/2016,0.05239026416908388,385.17294,6.0708233043551445,4.2,20.947609735830916,35.910305,-0.004261205,-0.41136807,22.54
145,1/2016,0.0702283936865733,255.53412,4.1276586055755615,4.265000000000001,20.929771606313427,34.166546,-0.0030107151,-0.2906483,21.8525
146,1/2016,0.07984454185293544,614.7066,9.17777681350708,4.33,20.920155458147065,38.70792,-0.0067810514,-0.6546289,21.165
147,1/2016,0.09479148320431463,23.762663,0.0,4.395,20.905208516795685,30.682714,-0.00049095444,-0.047395743,20.4775
148,1/2016,0.11916379400533827,368.06174,5.955609415657818,4.46,20.88083620599466,35.204063,-0.0044297976,-0.42764366,19.79
149,1/2016,0.12332368440963748,834.21466,12.0,4.5275,20.8775470571759,41.143112,-0.009280044,-0.8958765,19.0675
150,1/2016,0.12527780099341257,24.674988,0.0,4.595000000000001,20.874722199006587,31.009848,-0.0006488525,-0.0626389,18.345
151,1/2016,0.1379353299324073,396.16574,6.342401370406151,4.6625000000000005,20.862064670067593,35.857506,-0.0048181396,-0.4651334,17.6225
152,1/2016,0.1386124577564658,837.95,12.0,4.73,20.869953055521623,41.466984,-0.009397922,-0.90725625,16.9
153,1/2016,0.1300469444783765,204.95901,3.2464542388916016,4.795,20.88529867733037,34.3991,-0.0027966457,-0.2699825,16.917499999999997
