,dataset_id,comfort_deviation,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,R,original_r,price
6483,3/2016,0.28963963521618297,85.40475,1.9493193626403809,7.6775,20.714463946552712,23.817347,-0.0039010146,-0.23022455,24.9725
6484,3/2016,0.28553605344728794,104.63237,2.3755953311920166,7.665,20.71850813734147,24.210379,-0.004192049,-0.2474004,24.945
6485,3/2016,0.2814918626585303,90.35086,2.0582996606826782,7.6525,20.72254410522036,23.926573,-0.003915794,-0.2310968,24.9175
6486,3/2016,0.2774558947796386,75.66084,1.7299375534057617,7.64,20.726165405380588,23.606249,-0.0036326873,-0.21438879,24.89
6487,3/2016,0.2738345946194123,85.101,1.9272122383117676,7.225,20.72827645801936,23.765392,-0.0037619646,-0.2220183,24.925
6488,3/2016,0.2717235419806414,127.236496,2.818563222885132,6.8100000000000005,20.729648311210635,24.60764,-0.0044580395,-0.26309827,24.96
6489,3/2016,0.2703516887893649,130.16565,2.850245475769043,6.3950000000000005,20.730795123093312,24.696117,-0.0044960496,-0.2653415,24.995
6490,3/2016,0.26920487690668793,120.71037,2.624688148498535,5.98,20.731476741633205,24.533464,-0.0043261196,-0.2553128,25.03
6491,3/2016,0.2685455147818665,140.75816,3.009255051612854,5.565,20.73173075667821,24.93074,-0.004660231,-0.2750309,26.26
6492,3/2016,0.2683292225594158,146.16347,3.085953712463379,5.15,20.73175323467066,25.05866,-0.0047499887,-0.2803281,27.490000000000002
6493,3/2016,0.26831956694836734,202.61037,4.143361687660217,4.735,20.73216385361784,26.123516,-0.005706365,-0.33677018,28.72
6494,3/2016,0.2678361463821588,183.12755,3.726021409034729,4.32,20.73311927511611,25.850155,-0.0053721447,-0.31704563,29.95
6495,3/2016,0.26688072488389025,127.24429,2.6089560985565186,3.9050000000000002,20.733420913585906,24.859636,-0.004417143,-0.26068467,31.335
6496,3/2016,0.2666888485559227,232.92448,4.561213999986649,3.49,20.73361939453102,26.711382,-0.0062062037,-0.36626893,32.72
6497,3/2016,0.26638060546898146,217.64221,4.231873154640198,3.075,20.734533729907593,26.529362,-0.005944643,-0.35083252,34.105000000000004
6498,3/2016,0.2654662700924071,180.841,3.520806312561035,2.66,20.735255808281373,25.940094,-0.0053133224,-0.31357414,35.49
6499,3/2016,0.26475909196692626,148.56837,2.9027788639068604,2.3925,20.735240908033074,25.374567,-0.004760491,-0.28094792,36.065
6500,3/2016,0.26487847272166576,237.27242,4.474597334861755,2.125,20.735154339612098,26.854256,-0.006264538,-0.36971164,36.64
6501,3/2016,0.2648459520407407,257.5002,4.77910503745079,1.8575000000000002,20.73604655847665,27.242937,-0.00660701,-0.38992316,37.215
6502,3/2016,0.26395344152334843,164.80899,3.1272003650665283,1.59,20.736790203069553,25.770195,-0.0050288527,-0.2967857,37.79
6503,3/2016,0.263224696296934,256.99844,4.70430064201355,1.3250000000000002,20.7373581564692,27.248417,-0.006584773,-0.38861078,35.8475
6504,3/2016,0.2626418435308011,222.79642,4.091193079948425,1.06,20.73822513080497,26.754026,-0.0060003023,-0.35411733,33.905
6505,3/2016,0.2617748691950297,234.58643,4.260357856750488,0.795,20.73899843536316,26.94998,-0.0061927317,-0.36547387,31.9625
6506,3/2016,0.2610015646368389,243.87845,4.383012771606445,0.53,20.739778944819783,27.109837,-0.0063436273,-0.37437922,30.02
6507,3/2016,0.2602210551802173,235.55473,4.213664174079895,0.265,20.740435716425043,26.994123,-0.006195975,-0.36566526,28.8425
6508,3/2016,0.25956428357495653,249.42787,4.410532236099243,0.0,20.740920553897123,27.210089,-0.006425482,-0.37921,27.665
6509,3/2016,0.25907944610287714,253.42827,4.442759156227112,-0.265,20.741303819820356,27.279835,-0.0064891595,-0.382968,26.487499999999997
6510,3/2016,0.2587897910653787,225.18594,3.954668641090393,-0.53,20.74121020893462,26.849201,-0.0060081556,-0.35458082,25.31
6511,3/2016,0.25897874905464136,256.40396,4.4456892013549805,-0.655,20.74102125094536,27.313839,-0.0065387273,-0.38589334,24.662499999999998
6512,3/2016,0.25902143417624046,256.12006,4.423838138580322,-0.78,20.740985522557224,27.325417,-0.0065342784,-0.3856308,24.015
6513,3/2016,0.2591263752500126,242.57402,4.192346692085266,-0.905,20.740873624749987,27.130539,-0.006305638,-0.3721372,23.3675
6514,3/2016,0.2593902229778813,252.62384,4.338426232337952,-1.03,20.74060977702212,27.27599,-0.0064781616,-0.38231894,22.72
6515,3/2016,0.2594585391306765,281.31665,4.770304799079895,-1.1525,20.740546285284747,27.705095,-0.0069649224,-0.4110459,22.369999999999997
6516,3/2016,0.25945421564226834,259.7609,4.416614592075348,-1.275,20.740638767676153,27.413052,-0.0065996363,-0.38948798,22.02
6517,3/2016,0.259818089868169,218.81487,3.75522243976593,-1.3975,20.74018191013183,26.793972,-0.0059089134,-0.3487239,21.67
