,dataset_id,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,comfort_deviation
15302,12/2016,194.24816186225857,3988.682094874407,6.34,21.13813382546484,27.1353,0.0
15303,12/2016,189.35168135893213,3863.5152095993335,5.94,21.15230378504948,27.0291,0.0
15304,12/2016,184.51071087417463,3741.3041191842144,5.54,21.165155715223207,26.9163,0.0
15305,12/2016,179.68103105559976,3621.050373850988,5.14,21.17658526603486,26.7971,0.0
15306,12/2016,174.82323675040013,3501.8939290640205,4.74,21.186506148648437,26.672,0.0
15307,12/2016,169.90090994440092,3383.069719164253,4.34,21.19484644086023,26.5409,0.0
15308,12/2016,164.87708014062648,3263.832281349528,3.94,21.20154548918717,26.4038,0.0
15309,12/2016,159.71271945093807,3143.4235620778186,3.54,21.206551280781092,26.2604,0.0
15310,12/2016,159.02776956752822,3118.33506294209,3.3225,21.21037356472305,26.2051,0.0
15311,12/2016,158.22848880234957,3091.0540018934103,3.105,21.213076841303256,26.1505,0.0
15312,12/2016,157.3263736681022,3061.861259380841,2.8875,21.21471378240176,26.0961,0.0
15313,12/2016,156.32934375440448,3030.9608492071816,2.67,21.21532728414172,26.0416,0.0
15314,12/2016,155.30744458652248,2999.8321902638927,2.455,21.21495974044153,25.9879,0.0
15315,12/2016,154.19820034227186,2967.211800784536,2.24,21.213640603603405,25.9336,0.0
15316,12/2016,153.0011769280782,2933.1316012308066,2.025,21.21139339577968,25.8782,0.0
15317,12/2016,151.7130668767505,2897.5679084228277,1.81,21.20823659018564,25.8215,0.0
15318,12/2016,150.2601888056402,2859.080737835053,1.5925,21.20417666534504,25.7619,0.0
15319,12/2016,148.69828687098328,2818.8707619940496,1.375,21.199222376278072,25.7001,0.0
15320,12/2016,147.0127192247218,2776.7077958053333,1.1575,21.19337915359953,25.6359,0.0
15321,12/2016,145.1845502356519,2732.2870170873566,0.94,21.1866492572486,25.5686,0.0
15322,12/2016,147.24326949480275,2765.7743186622306,0.87,21.179481964288197,25.5763,0.0
15323,12/2016,149.1725490912968,2796.5360483910217,0.8,21.17196084483966,25.5862,0.0
15324,12/2016,150.99165898884087,2824.97729137676,0.73,21.164153930127565,25.5979,0.0
15325,12/2016,152.71522009241417,2851.4107126074678,0.66,21.15611645959096,25.6108,0.0
15326,12/2016,154.4230625177401,2877.440126524009,0.5925,21.147900747789176,25.6259,0.0
15327,12/2016,156.05377948618636,2901.862676692463,0.525,21.13954421706212,25.6417,0.0
15328,12/2016,157.61191922860644,2924.79405453234,0.4575,21.13107678694229,25.6578,0.0
15329,12/2016,159.0988590801761,2946.290486084404,0.39,21.122522089681134,25.6739,0.0
15330,12/2016,160.4428300052288,2964.973765740744,0.32,21.113890794253056,25.6884,0.0
15331,12/2016,161.70788698070905,2982.1561293997547,0.25,21.105195131494355,25.7022,0.0
15332,12/2016,162.88464360081815,2997.701528253102,0.18,21.096443529837824,25.7148,0.0
15333,12/2016,163.9599076135805,3011.4090525450106,0.11,21.08764096525562,25.7261,0.0
15334,12/2016,167.3204804077713,3070.0165312356776,0.125,21.079049023490096,25.7813,0.0
15335,12/2016,170.56703857004362,3126.3164420651783,0.14,21.07071751948626,25.8377,0.0
15336,12/2016,173.70463467336418,3180.440534696045,0.155,21.062685869550997,25.8948,0.0
15337,12/2016,176.7332725902127,3232.4297784242235,0.17,21.054984742909948,25.9523,0.0
15338,12/2016,179.64822905446923,3282.241964800926,0.185,21.04763736137364,26.0095,0.0
15339,12/2016,182.43990571035025,3329.7508041764545,0.2,21.040660499301097,26.066,0.0
15340,12/2016,185.09339954349213,3374.7401252081618,0.215,21.03406522420915,26.1214,0.0
15341,12/2016,187.58780922165883,3416.893587453019,0.23,21.02785740689481,26.1749,0.0
15342,12/2016,189.96652317109,3457.1730723857045,0.2475,21.02204566826574,26.2272,0.0
15343,12/2016,192.12344078618796,3493.631187927292,0.265,21.0166277008642,26.2763,0.0
15344,12/2016,194.01446316310856,3525.57182685064,0.2825,21.01159609477777,26.3211,0.0
15345,12/2016,195.5841601941511,3552.113221509359,0.3,21.00693809743906,26.3605,0.0
15346,12/2016,198.32904697230472,3602.783916908468,0.3725,21.00280340670204,26.4231,0.0
15347,12/2016,200.6083400007888,3645.583242805727,0.4449999999999999,20.99920025764772,26.4794,0.0007997423522816
15348,12/2016,202.36297919516855,3679.595227958461,0.5175,20.9961248765882,26.5279,0.0038751234118024
15349,12/2016,203.6626456598512,3706.0429956108383,0.59,20.99356353001951,26.569,0.006436469980489
15350,12/2016,204.71844759984293,3728.699262010574,0.665,20.991503981648872,26.6061,0.0084960183511277
15351,12/2016,205.58709433058596,3748.310485176132,0.74,20.98992549506857,26.6396,0.0100745049314276
15352,12/2016,206.37836852259733,3766.713297618216,0.815,20.98880761279036,26.6712,0.0111923872096433
15353,12/2016,207.18367906824,3785.428859019468,0.89,20.98813224260473,26.7025,0.0118677573952687
15354,12/2016,208.0752060448581,3805.65161793768,0.965,20.98788502394088,26.7348,0.0121149760591237
15355,12/2016,209.10412636399104,3828.221310948388,1.04,20.988056055851423,26.7692,0.0121149760591237
15356,12/2016,210.29903563190464,3853.5976286729688,1.115,20.98864004788679,26.8064,0.0119439441485766
15357,12/2016,211.6607219116097,3881.773788924568,1.19,20.9896359075063,26.8466,0.0113599521132101
15358,12/2016,209.32893008206463,3836.138101889304,1.1275,20.99062544447856,26.8154,0.0103640924936989
15359,12/2016,207.0547481927409,3791.962486387256,1.065,20.99152997282579,26.7805,0.0093745555214432
15360,12/2016,204.7271724984588,3747.310475120439,1.0025,20.99228311505993,26.7408,0.0084700271742086
15361,12/2016,202.22560702464523,3700.098796261392,0.94,20.99282644376908,26.6949,0.0077168849400699
15362,12/2016,199.42476272587547,3648.1765868253656,0.8775,20.993105711495215,26.6409,0.0071735562309243
15363,12/2016,196.20802053352344,3589.5547126033284,0.815,20.993067640444963,26.5771,0.0069323595550372
15364,12/2016,192.4572394693793,3522.209399932742,0.7525,20.992657214850404,26.5013,0.0073427851495964
15365,12/2016,188.05883455782487,3444.175590171743,0.69,20.99181542691522,26.4114,0.0081845730847796
15366,12/2016,182.9804580980417,3355.024008227738,0.63,20.990485143749297,26.3066,0.0095148562507034
15367,12/2016,177.0647125848343,3251.769447789472,0.57,20.988596052308807,26.1837,0.0114039476911926
15368,12/2016,170.24924841669244,3133.183635281975,0.51,20.986069865162584,26.0408,0.0139301348374161
15369,12/2016,162.5054212164183,2998.5481689056733,0.45,20.982820320599178,25.8769,0.0171796794008223
15370,12/2016,162.3579635915245,3015.61783698021,0.6950000000000001,20.979685546294025,25.8547,0.0203144537059749
15371,12/2016,161.3037843536095,3016.4684828455065,0.94,20.976747950418225,25.8227,0.0232520495817745
15372,12/2016,159.49548192084654,3003.5907293759333,1.185,20.974058652126065,25.7814,0.0259413478739354
15373,12/2016,157.07891004353826,2979.378764107761,1.43,20.97164522644261,25.7315,0.028354773557389
15374,12/2016,154.26040675982946,2947.504263745333,1.6775,20.969525816184287,25.6755,0.0304741838157127
15375,12/2016,151.1078128501434,2908.888092011372,1.925,20.967700808677208,25.6136,0.0322991913227923
15376,12/2016,147.75607255816476,2865.858960552537,2.1725,20.966163420253537,25.5475,0.0338365797464632
15377,12/2016,144.34326204120754,2820.86442109532,2.42,20.96490380072401,25.4793,0.0350961992759941
15378,12/2016,140.92544416340476,2774.75537276068,2.665,20.963904815331578,25.4097,0.0360951846684223
15379,12/2016,137.70391775849473,2731.430182108312,2.91,20.96315879345599,25.3425,0.0368412065440111
15380,12/2016,134.82245679469048,2693.6567898465173,3.155,20.962664477808985,25.2807,0.0373355221910145
15381,12/2016,132.43913460857772,2664.550539355776,3.4,20.962429805204383,25.2278,0.0375701947956166
15382,12/2016,134.9654511979854,2738.388788756001,3.8175,20.96299892835417,25.2763,0.0375701947956166
15383,12/2016,138.29232354382114,2827.833046908997,4.235,20.964504673505942,25.3488,0.0370010716458288
15384,12/2016,142.67796575656914,2938.061712449359,4.6525,20.967083046597704,25.4505,0.035495326494054
15385,12/2016,148.39282014627403,3074.5066634316813,5.07,20.970879306510245,25.5869,0.0329169534022959
15386,12/2016,155.4696090949027,3237.8948474617923,5.487500000000001,20.97605014405549,25.7597,0.0291206934897552
15387,12/2016,163.87652708411576,3427.5602267924355,5.905,20.98276198055502,25.9691,0.0239498559445117
