,dataset_id,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,blow_air,gains,comfort_deviation
7368,3/2016,64.62807425230682,1380.625450402589,5.12,21.902747681231983,24.3581,,1966.6,0.0
7369,3/2016,47.61977516216248,1020.670007851194,4.845000000000001,21.893216591379293,23.9627,,1966.6,0.0
7370,3/2016,53.55057729319208,1139.4232084325972,4.57,21.882144263671627,24.0119,False,1966.6,0.0
7371,3/2016,149.14269277749474,3021.1006637440423,4.2975,21.870988520854727,25.7962,,1966.6,0.0
7372,3/2016,127.14202277763133,2580.3283383816824,4.025,21.860519781311247,25.4615,,1966.6,0.0
7373,3/2016,182.9253731535664,3596.9252457845846,3.7525,21.85094565681696,26.5001,,1966.6,0.0
7374,3/2016,11.134333406339884,234.91635102528585,3.48,21.84043507204611,23.3391,False,1966.6,0.0
7375,3/2016,-6.7999760436080665,-144.78678840945224,3.3325,21.827079762845926,22.8184,,1966.6,0.0
7376,3/2016,-9.941161702169904,-212.1094372550656,3.185,21.81098181721381,22.5921,,1966.6,0.0
7377,3/2016,4.078620353625674,86.43193102378928,3.0375,21.792660025485333,22.7364,,1966.6,0.0
7378,3/2016,77.20074198320778,1578.282306413192,2.89,21.773566940563946,24.0838,False,1966.6,0.0
7379,3/2016,-0.0574255247452646,-1.2139773091767865,2.745,21.75364083140446,22.5594,,1966.6,0.0
7380,3/2016,148.6412664458532,2929.399799923107,2.6,21.733938228028357,25.3095,,1966.6,0.0
7381,3/2016,36.268373836256906,748.0167825775873,2.455,21.7147187066046,23.3057,,1966.6,0.0
7382,3/2016,-3.629263582050377,-76.17036221913871,2.31,21.69399702286163,22.4443,False,1966.6,0.0
7383,3/2016,96.28287986158476,1926.084126564588,2.165,21.672775772609636,24.2819,,1966.6,0.0
7384,3/2016,120.43246304906036,2372.764252906527,2.02,21.65259569844103,24.764,,1966.6,0.0
7385,3/2016,100.8383948468506,1994.433063917319,1.875,21.63327791727868,24.4663,,1966.6,0.0
7386,3/2016,109.13225883846714,2141.8525906381965,1.73,21.61451654055666,24.6409,False,1966.6,0.0
7387,3/2016,778.8183250988764,11946.670451844337,1.6875,21.60308749621789,34.3266,,1966.6,0.0
7388,3/2016,4.93812521480484,99.58448731219949,1.645,21.596005759825577,23.4506,,1966.6,0.0
7389,3/2016,100.78879107831888,1953.2445547533468,1.6025,21.58658513810887,25.0307,,1966.6,0.0
7390,3/2016,14.205101606557609,286.61069603726537,1.56,21.5751871635817,23.3479,False,1966.6,0.0
7391,3/2016,5.224315970925642,106.21230805550732,1.5175,21.560965922778003,22.9955,,1966.6,0.0
7392,3/2016,44.87715334375447,898.1296525698197,1.475,21.54474613604316,23.5986,,1966.6,0.0
7393,3/2016,772.8909381201375,11806.497254647024,1.4325,21.534563687390705,34.2338,,1966.6,0.0
7394,3/2016,47.29794209022919,929.0275647765012,1.39,21.52893676157244,24.2788,False,1966.6,0.0
7395,3/2016,600.4382699943081,9568.22639417511,1.3475,21.526216219557952,32.5196,,1966.6,0.0
7396,3/2016,5.770792038815353,114.46140003421404,1.305,21.5249539982618,23.7993,,1966.6,0.0
7397,3/2016,3.774811720902204,75.3793799554804,1.2625,21.51915770581113,23.4826,,1966.6,0.0
7398,3/2016,70.0044353572401,1362.3046490684942,1.22,21.5103167095706,24.491,False,1966.6,0.0
7399,3/2016,4.972658941023937,99.78359530854422,1.1175,21.49865924272367,23.1432,,1966.6,0.0
7400,3/2016,0.6004201799116172,12.1025081981827,1.015,21.483749759431955,22.8601,,1966.6,0.0
7401,3/2016,7.172936291212177,144.41093155039712,0.9125,21.46607661880133,22.8092,,1966.6,0.0
7402,3/2016,-2.3625775142755137,-47.84027554462302,0.81,21.445975479062422,22.4735,False,1966.6,0.0
7403,3/2016,-4.547714156728475,-92.2825649454616,0.7050000000000001,21.423626752622845,22.2846,,1966.6,0.0
7404,3/2016,524.1386713056696,8604.615829742008,0.6000000000000001,21.40505000618777,30.6244,,1966.6,0.0
7405,3/2016,17.329623880887702,342.92629220427244,0.495,21.389472975276856,23.1052,,1966.6,0.0
7406,3/2016,789.2359211139611,11754.633687299183,0.39,21.37900230109997,34.1605,False,1966.6,0.0
7407,3/2016,5.660952104741157,110.54142584271348,0.285,21.37207249771766,23.4391,,1966.6,0.0
7408,3/2016,8.08887562692395,158.3503188417367,0.18,21.36102935624834,23.2339,,1966.6,0.0
7409,3/2016,0.9031528767788878,17.789732961029475,0.0749999999999999,21.346389579810506,22.881,,1966.6,0.0
7410,3/2016,810.0125194583572,11900.48809530443,-0.03,21.336414961599782,34.2556,False,1966.6,0.0
7411,3/2016,410.418343719688,6853.845910949193,0.6924999999999999,21.33647929020247,30.0511,,1966.6,0.0
7412,3/2016,3.8217091713079294,76.21111764485468,1.4149999999999998,21.33780804066889,23.6865,,1966.6,0.0
7413,3/2016,-4.715427846217591,-96.73500009720767,2.1375,21.33624395351572,23.2218,,1966.6,0.0
7414,3/2016,5.056910936356902,105.67483792462886,2.86,21.332505912385376,23.1489,False,1966.6,0.0
7415,3/2016,4.984932987329853,106.4637391807214,3.585,21.327307584215056,22.9301,,1966.6,0.0
7416,3/2016,726.7299632975248,11926.655952940668,4.31,21.328929154218013,34.2526,,1966.6,0.0
7417,3/2016,712.003501565544,11733.65268610786,5.035,21.343652354534957,34.7786,,1966.6,0.0
7418,3/2016,-5.5858095712130105,-122.53784603107933,5.76,21.36183310620375,23.8353,False,1966.6,0.0
7419,3/2016,-4.40762950408729,-98.9898817733734,6.4825,21.37602563902818,23.5043,,1966.6,0.0
7420,3/2016,-1.244624288663159,-28.544141999354206,7.205,21.38713873373198,23.2697,,1966.6,0.0
7421,3/2016,-0.8598808958394502,-20.138665023156296,7.9275,21.39593416140045,23.0217,,1966.6,0.0
7422,3/2016,10.81568997401493,256.8450013750575,8.65,21.40320048174593,23.0712,False,1966.6,0.0
7423,3/2016,7.3634281170597,176.8056556074761,8.91,21.40829174707514,22.8238,,1966.6,0.0
7424,3/2016,29.43520570588997,704.666854422109,9.17,21.41192355291092,23.1859,,1966.6,0.0
7425,3/2016,264.07793917985055,5686.581493338676,9.43,21.418014789732684,27.9483,,1966.6,0.0
7426,3/2016,13.415193592157966,325.84670946940906,9.69,21.425772084405903,23.0159,False,1966.6,0.0
7427,3/2016,67.25335112097693,1601.4031802559289,9.9525,21.43263330396812,24.1138,,1966.6,0.0
7428,3/2016,39.84300986720528,968.0639361606716,10.215,21.43917913913823,23.4665,,1966.6,0.0
7429,3/2016,75.80646414086647,1819.747535219322,10.4775,21.44572648638969,24.2248,,1966.6,0.0
7430,3/2016,83.37889923019956,2003.8020147806517,10.74,21.453005315482127,24.406,False,1966.6,0.0
7431,3/2016,600.0272096747448,11588.500696800418,11.0025,21.46750097032601,33.8552,,1966.6,0.0
7432,3/2016,109.93166551043636,2590.0146329886934,11.265,21.48809246039307,25.7276,,1966.6,0.0
7433,3/2016,73.6709934901085,1778.3953941223997,11.5275,21.50790183889876,24.9007,,1966.6,0.0
7434,3/2016,105.94119333287456,2532.9512638778,11.79,21.527138429425914,25.5473,False,1966.6,0.0
7435,3/2016,117.7507737533147,2799.2806232851062,11.7825,21.54588209228737,25.7889,,1966.6,0.0
7436,3/2016,148.57854314356427,3477.5797719101924,11.775,21.564807066387207,26.4566,,1966.6,0.0
7437,3/2016,68.25502810245513,1661.4860171011958,11.7675,21.58308882507492,24.7444,,1966.6,0.0
7438,3/2016,28.27481895482051,704.2590165027383,11.76,21.599079790792235,23.7298,False,1966.6,0.0
7439,3/2016,107.80492186702304,2583.045331263708,11.7525,21.61377397888438,25.4214,,1966.6,0.0
7440,3/2016,130.48246019416752,3089.189959238211,11.745,21.62883176911479,25.9351,,1966.6,0.0
7441,3/2016,143.01585329541345,3360.3712678084426,11.7375,21.64467707418457,26.2566,,1966.6,0.0
7442,3/2016,91.21070094820948,2195.951581494139,11.73,21.660579047336693,25.1929,False,1966.6,0.0
7443,3/2016,122.69375774681824,2908.143122050518,11.7225,21.67628462490584,25.8655,,1966.6,0.0
7444,3/2016,51.64012931703581,1268.4591265829774,11.715,21.69116417776289,24.3026,,1966.6,0.0
7445,3/2016,137.05045901936697,3228.1103706396584,11.7075,21.70563224063647,26.1244,,1966.6,0.0
7446,3/2016,147.79813976305502,3457.1678058538064,11.7,21.72108327774817,26.4182,False,1966.6,0.0
7447,3/2016,103.24143024102791,2446.2082792487167,11.3,21.735777083266488,25.5127,,1966.6,0.0
7448,3/2016,146.1327672909657,3364.3043953110914,10.9,21.7496715300467,26.4044,,1966.6,0.0
7449,3/2016,133.55481380153347,3065.6255539031204,10.5,21.763098390152003,26.1803,,1966.6,0.0
7450,3/2016,152.70207930992947,3443.542919250572,10.1,21.7760481923755,26.5864,False,1966.6,0.0
7451,3/2016,253.38693482143557,5407.7764909257485,9.6975,21.78996392060558,28.5626,,1966.6,0.0
7452,3/2016,45.02797518895796,1048.0310546467608,9.295,21.802865216263594,24.5157,,1966.6,0.0
7453,3/2016,16.905276425528175,397.3375327457911,8.8925,21.81168032275332,23.7347,,1966.6,0.0
7454,3/2016,522.505690893288,9817.749075086676,8.49,21.822695860129546,32.737,False,1966.6,0.0
7455,3/2016,24.8230729362612,566.5831345781131,8.09,21.835049919570267,24.2751,,1966.6,0.0
7456,3/2016,118.04500875215086,2564.470953742489,7.689999999999999,21.84410331485852,26.0126,,1966.6,0.0
7457,3/2016,71.25682814767686,1571.489389896928,7.29,21.850759107010926,25.0136,,1966.6,0.0
7458,3/2016,82.22798113850037,1792.9516714318038,6.89,21.85477384680133,25.1293,False,1966.6,0.0
7459,3/2016,20.44627811449013,457.7866061397714,6.6175,21.85599375440125,23.7588,,1966.6,0.0
7460,3/2016,40.78429287869888,901.9628196958074,6.345,21.854221691409283,24.032,,1966.6,0.0
7461,3/2016,-6.140175846051045,-138.599198226561,6.0725,21.849390295592983,22.9129,,1966.6,0.0
7462,3/2016,149.78260853771295,3128.5585523874915,5.8,21.843387394492748,25.9281,False,1966.6,0.0
7463,3/2016,-1.109863124577997,-24.73640103817592,5.5275,21.836192921577712,22.9499,,1966.6,0.0
7464,3/2016,88.70018578487647,1886.8722535654863,5.255,21.827238946143076,24.6605,,1966.6,0.0
7465,3/2016,9.0581455650696,199.13999965226736,4.9825,21.81673946267386,23.0238,,1966.6,0.0
7466,3/2016,349.4649158553025,6586.282167242824,4.71,21.80802391154916,29.1276,False,1966.6,0.0
7467,3/2016,4.3480023682097215,94.10930450995647,4.4375,21.800320522726484,23.1722,,1966.6,0.0
7468,3/2016,376.8444119497696,6920.05137206004,4.165,21.79395159183787,29.6601,,1966.6,0.0
7469,3/2016,9.635237485434804,204.49177692102097,3.8925,21.7883303209702,23.4824,,1966.6,0.0
7470,3/2016,17.760604545058907,374.77659731539546,3.62,21.77928832682909,23.4651,False,1966.6,0.0
7471,3/2016,9.90512494830014,210.1453846733087,3.5325,21.767734714468197,23.1575,,1966.6,0.0
7472,3/2016,107.66895674679142,2183.682359796571,3.4450000000000003,21.755221108369597,24.9401,,1966.6,0.0
7473,3/2016,183.8246307079932,3595.7196886466104,3.3575,21.74399429153345,26.3386,,1966.6,0.0
7474,3/2016,74.64843301632935,1526.157411173849,3.27,21.733324501898373,24.4439,False,1966.6,0.0
7475,3/2016,99.37234830684636,2007.04425761553,3.185,21.72216936807736,24.8642,,1966.6,0.0
7476,3/2016,-5.8166864406463015,-123.30998299442766,3.1,21.70946033944704,22.7803,,1966.6,0.0
7477,3/2016,109.38724860288798,2199.886602697104,3.015,21.695645452750963,24.878,,1966.6,0.0
7478,3/2016,33.30937055413499,692.40473399915,2.93,21.6812783996419,23.4343,False,1966.6,0.0
7479,3/2016,3.318754965410165,70.0203764693587,2.845,21.66509035543211,22.7366,,1966.6,0.0
7480,3/2016,121.159693308045,2420.857395562008,2.76,21.648503950156236,24.9009,,1966.6,0.0
7481,3/2016,602.708458239938,9980.809824239095,2.675,21.63796963902673,32.3253,,1966.6,0.0
7482,3/2016,27.808944276486603,568.8844799229324,2.59,21.63092917281033,23.7712,False,1966.6,0.0
7483,3/2016,1.4537072460391338,30.21358722132424,2.55,21.62089041463379,23.0784,,1966.6,0.0
7484,3/2016,-5.123170929717268,-107.20842413684092,2.51,21.60787288559026,22.7575,,1966.6,0.0
7485,3/2016,-4.628073182477485,-97.14280197339062,2.47,21.592234941785605,22.5932,,1966.6,0.0
7486,3/2016,123.43312185622104,2446.1295699566745,2.43,21.576045033665476,24.9202,False,1966.6,0.0
7487,3/2016,138.1725536482082,2714.492778512621,2.39,21.5610978488734,25.2367,,1966.6,0.0
7488,3/2016,-4.167251340323304,-87.27469004368932,2.35,21.54551122172155,22.5713,,1966.6,0.0
7489,3/2016,57.88622546078673,1179.8849909802314,2.31,21.528508067394487,23.6525,,1966.6,0.0
7490,3/2016,266.4986319505624,4961.2822286599,2.27,21.513557250894564,27.2964,False,1966.6,0.0
7491,3/2016,78.41856462085488,1572.8172416403931,2.23,21.500400282100607,24.2376,,1966.6,0.0
7492,3/2016,101.40423810078777,2012.8009737436,2.19,21.48699448953085,24.6241,,1966.6,0.0
7493,3/2016,52.06327189288775,1056.3850453755854,2.15,21.4730029473172,23.6857,,1966.6,0.0
7494,3/2016,-1.458613177309564,-30.39518208202249,2.11,21.45720589710452,22.5487,False,1966.6,0.0
7495,3/2016,723.056228770098,11414.682490729718,2.12,21.44695939385978,33.6439,,1966.6,0.0
7496,3/2016,-0.235847917634021,-4.846013339611318,2.13,21.44084099281762,23.1491,,1966.6,0.0
7497,3/2016,-0.6343329292422152,-13.111497831917957,2.14,21.431248373764777,22.9134,,1966.6,0.0
7498,3/2016,-0.3706720683057007,-7.699530506801722,2.15,21.41870570612916,22.7195,False,1966.6,0.0
7499,3/2016,30.23691154190072,621.5389021340609,2.1575,21.40407332136152,23.1586,,1966.6,0.0
7500,3/2016,371.315267443914,6623.475354273047,2.165,21.39201514418742,28.9006,,1966.6,0.0
7501,3/2016,-0.4302905875830924,-8.927074485662825,2.1725000000000003,21.381416375646385,22.7912,,1966.6,0.0
7502,3/2016,-4.191095029767909,-87.52556990542412,2.18,21.367990270155623,22.526,False,1966.6,0.0
7503,3/2016,5.02783223337542,104.97654957300009,2.1875,21.35224576458136,22.5423,,1966.6,0.0
7504,3/2016,5.778480811135953,121.02191989912676,2.1950000000000003,21.334664620994005,22.4218,,1966.6,0.0
7505,3/2016,-6.654920836064286,-140.66407246322916,2.2025,21.315367002351994,22.0477,,1966.6,0.0
7506,3/2016,177.2332015007793,3451.208143772418,2.21,21.296832070052755,25.4232,False,1966.6,0.0
7507,3/2016,4.656599495407867,98.508821073032,2.515,21.279721351993608,22.3113,,1966.6,0.0
7508,3/2016,12.733246779137684,270.9185420929873,2.8200000000000003,21.26201640322852,22.3629,,1966.6,0.0
7509,3/2016,4.112424936028135,88.67375181565266,3.125,21.243905426120445,22.0949,,1966.6,0.0
7510,3/2016,-4.958708280609331,-108.3967813666506,3.43,21.22532374709828,21.8085,False,1966.6,0.0
7511,3/2016,499.0389239983591,8887.630182422583,3.7325,21.21226846907625,30.4727,,1966.6,0.0
7512,3/2016,-2.7155096606680944,-59.41707944288048,4.035,21.20357795234759,22.3382,,1966.6,0.0
7513,3/2016,5.793877023222647,127.5700101711963,4.3375,21.193408681354303,22.3579,,1966.6,0.0
7514,3/2016,143.5042927360339,2985.418741030614,4.64,21.18409399987079,25.0153,False,1966.6,0.0
7515,3/2016,263.00132915349104,5214.248405527621,4.945,21.178829843770465,27.2864,,1966.6,0.0
7516,3/2016,10.04560646521172,223.98866087818027,5.25,21.175179020097797,22.6751,,1966.6,0.0
7517,3/2016,5.646828157275216,127.48798833257328,5.555,21.169919422650494,22.4276,,1966.6,0.0
7518,3/2016,29.22160225191109,658.2661370416524,5.86,21.16369382615644,22.8038,False,1966.6,0.0
7519,3/2016,271.7896938528298,5504.763589425432,6.0575,21.159990110420612,27.4429,,1966.6,0.0
7520,3/2016,51.00453542449405,1140.6068964655758,6.255000000000001,21.15856247125452,23.4776,,1966.6,0.0
7521,3/2016,57.5102871488004,1289.4761915980605,6.452500000000001,21.156592604137423,23.5471,,1966.6,0.0
7522,3/2016,445.5933868824212,8487.444891057861,6.65,21.15907419165981,30.5045,False,1966.6,0.0
7523,3/2016,18.16100898858584,414.7406030531564,6.8500000000000005,21.16445621188424,23.128,,1966.6,0.0
7524,3/2016,58.60519120932579,1322.0017612735828,7.050000000000001,21.168077461377887,23.8354,,1966.6,0.0
7525,3/2016,337.80117340143886,6757.919570395059,7.25,21.174410049920606,29.0471,,1966.6,0.0
7526,3/2016,673.7134704037044,11875.709496790396,7.45,21.18979267448595,34.3616,False,1966.6,0.0
7527,3/2016,481.4893344758991,8991.617954446805,7.65,21.21414059584283,32.2235,,1966.6,0.0
7528,3/2016,673.973465579223,11724.548872123089,7.85,21.24623335724005,35.2541,,1966.6,0.0
7529,3/2016,55.27047886085844,1223.2707324734197,8.05,21.27970029729205,25.5516,,1966.6,0.0
7530,3/2016,60.87547922228504,1359.0242423562506,8.25,21.308115915263585,25.3647,False,1966.6,0.0
7531,3/2016,57.67379970932138,1299.0769715896697,8.315,21.331974872053497,25.0436,,1966.6,0.0
7532,3/2016,523.6984160860189,9742.710989449524,8.379999999999999,21.35750950642821,33.0409,,1966.6,0.0
7533,3/2016,62.2851720000481,1396.9639159919684,8.445,21.384096343480067,25.3426,,1966.6,0.0
7534,3/2016,92.06303390057664,2048.667584715776,8.51,21.40695968441192,25.7355,False,1966.6,0.0
7535,3/2016,32.525898976024415,749.3865952694753,8.5775,21.42621486641402,24.3118,,1966.6,0.0
7536,3/2016,65.30920501752261,1489.709801087333,8.645,21.442118383222287,24.8018,,1966.6,0.0
7537,3/2016,116.62117297686731,2605.6318148117634,8.712499999999999,21.45637474877111,25.746,,1966.6,0.0
7538,3/2016,99.5591701775601,2247.943652355357,8.78,21.469689718035024,25.3582,False,1966.6,0.0
7539,3/2016,80.16495743386365,1832.2731340039004,8.844999999999999,21.481724992338584,24.8943,,1966.6,0.0
7540,3/2016,103.75104262545418,2351.098205956411,8.91,21.49278101668982,25.3197,,1966.6,0.0
7541,3/2016,369.60775987215226,7456.181502337045,8.975,21.50670833757704,30.2642,,1966.6,0.0
7542,3/2016,179.1668973908747,3899.067236596807,9.04,21.52384580353837,27.1551,False,1966.6,0.0
7543,3/2016,113.10227912590766,2523.572172889371,8.774999999999999,21.539777040985584,25.8599,,1966.6,0.0
7544,3/2016,172.49001609687045,3727.649938161216,8.51,21.5545423895147,26.9742,,1966.6,0.0
7545,3/2016,96.53872871585968,2149.395451767069,8.245000000000001,21.56790447914711,25.4747,,1966.6,0.0
7546,3/2016,58.79083890909752,1328.8312715260777,7.98,21.578473572803706,24.5939,False,1966.6,0.0
7547,3/2016,137.1586828304208,2977.1952000025312,7.715,21.587159404549077,26.0708,,1966.6,0.0
7548,3/2016,96.4102487771332,2121.779767480309,7.45,21.59458066566091,25.2475,,1966.6,0.0
7549,3/2016,21.103010314134185,480.10578279316,7.1850000000000005,21.59922570663649,23.595,,1966.6,0.0
7550,3/2016,100.31932420752646,2190.6564160233443,6.92,21.601546321958764,25.0944,False,1966.6,0.0
7551,3/2016,356.87388898099454,6934.136553087634,6.655,21.605963431583405,29.6986,,1966.6,0.0
7552,3/2016,73.79235758273445,1602.537605396018,6.390000000000001,21.611425388601027,24.8414,,1966.6,0.0
7553,3/2016,72.29881467471257,1566.168723676635,6.125,21.614421106164333,24.7033,,1966.6,0.0
7554,3/2016,68.39802031645603,1479.259978158717,5.86,21.615143723254796,24.5274,False,1966.6,0.0
7555,3/2016,-4.882886721340887,-109.22014748899548,5.6325,21.612837482054296,22.8946,,1966.6,0.0
7556,3/2016,89.00386358818008,1899.6869367170643,5.405,21.60823704011981,24.6596,,1966.6,0.0
7557,3/2016,121.25986724710042,2538.0291708197133,5.1775,21.603246122802084,25.2645,,1966.6,0.0
7558,3/2016,28.91199931510829,629.0033720326871,4.95,21.59697031220881,23.4345,False,1966.6,0.0
7559,3/2016,130.85748526458488,2706.0285862476167,4.725,21.589742468879628,25.3438,,1966.6,0.0
7560,3/2016,78.50059337659724,1653.4089987432064,4.5,21.582192114941808,24.3703,,1966.6,0.0
7561,3/2016,34.75394651494856,744.5192160523709,4.275,21.57305037095577,23.4514,,1966.6,0.0
7562,3/2016,92.0770683962729,1914.0304045030832,4.05,21.562698912420167,24.4942,False,1966.6,0.0
7563,3/2016,66.04005316858955,1382.9144953739774,3.825,21.551600622272737,23.9772,,1966.6,0.0
7564,3/2016,95.80969101167256,1970.5152262987103,3.6,21.539856514432007,24.5105,,1966.6,0.0
7565,3/2016,113.4725992333877,2303.1406314156443,3.375,21.52806360800701,24.8423,,1966.6,0.0
7566,3/2016,730.9002201065786,11697.128988643008,3.15,21.52262044783473,34.119,False,1966.6,0.0
7567,3/2016,40.73715358093896,834.9662428056588,3.0925,21.52147324656587,24.1708,,1966.6,0.0
7568,3/2016,47.251377444617255,968.4134116782784,3.035,21.517399887576445,24.1191,,1966.6,0.0
7569,3/2016,99.59529421544386,1996.588585627634,2.9775,21.511577869651767,24.9729,,1966.6,0.0
7570,3/2016,759.955158738626,11941.381976239029,2.92,21.511436834108228,34.6067,False,1966.6,0.0
7571,3/2016,82.06172344398941,1629.4839089050188,2.865,21.51534018003209,25.2557,,1966.6,0.0
7572,3/2016,71.72450997855375,1434.7702488632965,2.81,21.51628076038772,24.9012,,1966.6,0.0
7573,3/2016,91.26347051505994,1813.8534266466072,2.755,21.51481305685296,25.1133,,1966.6,0.0
7574,3/2016,23.0781558562892,474.1315627443069,2.7,21.510623176448437,23.6999,False,1966.6,0.0
7575,3/2016,162.6178597080581,3145.7169688714057,2.645,21.505051238079183,26.11,,1966.6,0.0
7576,3/2016,165.21596109082668,3186.3619084440697,2.59,21.49993406018498,26.1794,,1966.6,0.0
7577,3/2016,132.63511101631926,2589.7831620419934,2.535,21.49481611220249,25.6254,,1966.6,0.0
7578,3/2016,2.475701479326074,51.30561070041404,2.48,21.487641413731183,23.1314,False,1966.6,0.0
7579,3/2016,395.1138036267577,6955.018169809388,2.395,21.48163700271519,29.6504,,1966.6,0.0
7580,3/2016,3.1868619611103046,65.56288916949858,2.31,21.47623978341535,23.2702,,1966.6,0.0
7581,3/2016,91.50476153549076,1812.325774890955,2.225,21.4683042652825,24.7472,,1966.6,0.0
7582,3/2016,60.95825789045392,1223.9095662929042,2.14,21.458852897984595,24.108,False,1966.6,0.0
7583,3/2016,44.61566388551184,903.143746838458,2.0575,21.447523063292348,23.6933,,1966.6,0.0
7584,3/2016,0.4862933366591007,10.06265436935559,1.975,21.433785767849283,22.7094,,1966.6,0.0
7585,3/2016,4.797220666448054,99.26853321448156,1.8925,21.41749309051543,22.6294,,1966.6,0.0
7586,3/2016,204.0905403005037,3865.363616049719,1.81,21.401544075657338,26.1598,False,1966.6,0.0
7587,3/2016,1.9647491073987893,40.538163053264114,1.725,21.38561647615709,22.5884,,1966.6,0.0
7588,3/2016,7.151541322324473,147.4304035804917,1.64,21.36743199776649,22.5415,,1966.6,0.0
7589,3/2016,378.5745890377352,6673.646897740019,1.555,21.351676928484864,28.7748,,1966.6,0.0
7590,3/2016,101.09742790774273,1975.2664216793823,1.47,21.338821212880656,24.5716,False,1966.6,0.0
7591,3/2016,8.456739246562368,172.50265462120078,1.445,21.32452742951004,22.7886,,1966.6,0.0
7592,3/2016,398.2814328225509,6921.646153893494,1.42,21.31236833662565,29.2056,,1966.6,0.0
7593,3/2016,658.1193109928724,10386.141446669448,1.395,21.308400785130605,32.9417,,1966.6,0.0
7594,3/2016,162.5810306611033,3032.280605232044,1.37,21.30864110179524,26.3492,False,1966.6,0.0
7595,3/2016,-3.892192806714872,-78.28200347814402,1.3425,21.305932147347374,23.2676,,1966.6,0.0
7596,3/2016,-5.9132590038275925,-119.77647414366568,1.315,21.298791340889817,22.9508,,1966.6,0.0
7597,3/2016,0.8941946826116174,18.148947012380315,1.2875,21.28793880527499,22.8416,,1966.6,0.0
7598,3/2016,-0.0546969925794879,-1.115424906662844,1.26,21.273993589310457,22.6206,False,1966.6,0.0
7599,3/2016,4.361229844420975,89.08188912310676,1.235,21.257467111712216,22.5298,,1966.6,0.0
7600,3/2016,289.3512086006928,5236.538422209499,1.21,21.242195096398472,27.3956,,1966.6,0.0
7601,3/2016,2.1929517248926724,44.678226468118446,1.185,21.227681864156896,22.5867,,1966.6,0.0
7602,3/2016,-1.268214248592817,-25.973955282014696,1.16,21.210613763695108,22.3469,False,1966.6,0.0
7603,3/2016,-3.720171233617422,-77.33562344563958,1.5825,21.19249688868197,22.1413,,1966.6,0.0
7604,3/2016,1.7176202701308525,36.08519854295719,2.005,21.173688803712533,22.1106,,1966.6,0.0
7605,3/2016,706.7226910245163,11387.672153726811,2.4275,21.16207818152455,33.1505,,1966.6,0.0
7606,3/2016,-0.5048474189504704,-10.66278167484603,2.85,21.15610159151752,22.6972,False,1966.6,0.0
7607,3/2016,-2.2133790462079546,-47.475338955647054,3.2725,21.148072079733325,22.4547,,1966.6,0.0
7608,3/2016,-0.2990524157647656,-6.497976760497849,3.695,21.1384544815236,22.3117,,1966.6,0.0
7609,3/2016,173.26716339907932,3513.2876467986243,4.1175,21.12998945456112,25.5855,,1966.6,0.0
7610,3/2016,524.1466515867343,9308.268772361833,4.54,21.128618506885864,31.3536,False,1966.6,0.0
7611,3/2016,116.58641095774156,2432.593970895613,4.9625,21.132409325011864,25.1942,,1966.6,0.0
7612,3/2016,307.54686987804945,5965.254438181795,5.385,21.13890337172749,28.5931,,1966.6,0.0
7613,3/2016,26.89635414191754,594.1608407855919,5.8075,21.14644279545189,23.5846,,1966.6,0.0
7614,3/2016,10.75381520161573,242.84401393179544,6.23,21.15152900797957,23.0395,False,1966.6,0.0
7615,3/2016,17.262736720335653,391.962349171547,6.4225,21.15394360581937,22.9833,,1966.6,0.0
7616,3/2016,33.11882960873819,751.78949089975,6.615,21.154481200809386,23.1707,,1966.6,0.0
7617,3/2016,41.15716986085765,936.6749141291988,6.8075,21.153830843648738,23.2362,,1966.6,0.0
7618,3/2016,49.686660832598406,1132.6533155368638,7.0,21.15248041909083,23.3415,False,1966.6,0.0
7619,3/2016,35.88666427070701,828.2845948969562,7.1925,21.150521619387785,22.985,,1966.6,0.0
7620,3/2016,95.85251993463427,2158.7901187421485,7.385,21.148809223090105,24.2077,,1966.6,0.0
7621,3/2016,76.61405677468805,1747.5449112096212,7.5775,21.14791174511916,23.8403,,1966.6,0.0
7622,3/2016,70.87034987674993,1627.6162575913106,7.77,21.14744737965542,23.7218,False,1966.6,0.0
7623,3/2016,440.8387877919318,8639.517149581947,7.962499999999999,21.15197540050067,30.5418,,1966.6,0.0
7624,3/2016,96.53011700758124,2181.2436827118054,8.155,21.1608074743734,24.7634,,1966.6,0.0
7625,3/2016,171.25302457638188,3751.066292632256,8.3475,21.170486754080677,26.2599,,1966.6,0.0
7626,3/2016,86.57890319015523,1978.905954837852,8.54,21.18073425095839,24.6202,False,1966.6,0.0
7627,3/2016,349.8436460818526,7116.375184852543,8.587499999999999,21.193455862681585,29.5721,,1966.6,0.0
7628,3/2016,122.3396617731114,2735.7070441499227,8.635,21.20851921821154,25.6405,,1966.6,0.0
7629,3/2016,653.9157375218709,11824.23723298996,8.682500000000001,21.228926933179963,34.4615,,1966.6,0.0
7630,3/2016,107.94144116113388,2401.9491561563177,8.73,21.253183801951067,25.934,False,1966.6,0.0
7631,3/2016,432.8331863861713,8405.774250159315,8.7775,21.278972835580397,31.6511,,1966.6,0.0
7632,3/2016,101.59053763060766,2261.707259819349,8.825,21.305659020919737,25.9988,,1966.6,0.0
7633,3/2016,76.3648313576503,1729.2572177215618,8.8725,21.3290370053366,25.3169,,1966.6,0.0
